rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,time/fps,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates
0.0,1613,2352000,2352,1000.0,1457,0.05,0.0001,4.0715865907259285e-05,575499
0.0,1617,2356000,2356,1000.0,1456,0.05,0.0001,3.732685945578851e-05,576499
0.0,1620,2360000,2360,1000.0,1456,0.05,0.0001,6.102706720412243e-06,577499
0.0,1623,2364000,2364,1000.0,1455,0.05,0.0001,6.984423816902563e-05,578499
0.0,1626,2368000,2368,1000.0,1455,0.05,0.0001,8.583225280744955e-06,579499
0.0,1630,2372000,2372,1000.0,1454,0.05,0.0001,4.305048605601769e-06,580499
0.0,1633,2376000,2376,1000.0,1454,0.05,0.0001,1.4749213733011857e-05,581499
0.0,1636,2380000,2380,1000.0,1453,0.05,0.0001,1.4037274922884535e-05,582499
0.0,1640,2384000,2384,1000.0,1453,0.05,0.0001,0.0034791077487170696,583499
0.0,1643,2388000,2388,1000.0,1452,0.05,0.0001,1.1787078619818203e-05,584499
0.0,1646,2392000,2392,1000.0,1452,0.05,0.0001,1.3469783880282193e-05,585499
0.0,1650,2396000,2396,1000.0,1451,0.05,0.0001,1.2772272384609096e-05,586499
0.0,1653,2400000,2400,1000.0,1451,0.05,0.0001,1.3864234460925218e-05,587499
0.0,1656,2404000,2404,1000.0,1451,0.05,0.0001,3.821476275334135e-05,588499
0.0,1660,2408000,2408,1000.0,1450,0.05,0.0001,1.552486173750367e-05,589499
0.0,1663,2412000,2412,1000.0,1450,0.05,0.0001,9.873177759800456e-07,590499
0.0,1666,2416000,2416,1000.0,1449,0.05,0.0001,3.1381983717437834e-05,591499
0.0,1670,2420000,2420,1000.0,1448,0.05,0.0001,2.2723521396983415e-05,592499
0.0,1673,2424000,2424,1000.0,1448,0.05,0.0001,2.5101411665673368e-05,593499
0.0,1676,2428000,2428,1000.0,1447,0.05,0.0001,1.7119282347266562e-05,594499
0.0,1680,2432000,2432,1000.0,1447,0.05,0.0001,5.732716999773402e-06,595499
0.0,1683,2436000,2436,1000.0,1446,0.05,0.0001,0.002932726638391614,596499
0.0,1687,2440000,2440,1000.0,1446,0.05,0.0001,3.3289881685050204e-05,597499
0.0,1690,2444000,2444,1000.0,1445,0.05,0.0001,1.887299004010856e-05,598499
0.0,1693,2448000,2448,1000.0,1445,0.05,0.0001,4.898533006780781e-06,599499
0.0,1697,2452000,2452,1000.0,1444,0.05,0.0001,6.004701390338596e-06,600499
0.0,1700,2456000,2456,1000.0,1444,0.05,0.0001,3.3167005312861875e-05,601499
0.0,1704,2460000,2460,1000.0,1443,0.05,0.0001,4.898853148915805e-06,602499
0.0,1707,2464000,2464,1000.0,1443,0.05,0.0001,1.962428996193921e-06,603499
0.0,1710,2468000,2468,1000.0,1442,0.05,0.0001,0.0017800264758989215,604499
0.0,1714,2472000,2472,1000.0,1442,0.05,0.0001,2.2679885660181753e-05,605499
0.0,1717,2476000,2476,1000.0,1441,0.05,0.0001,1.2889940990135074e-06,606499
0.0,1720,2480000,2480,1000.0,1441,0.05,0.0001,2.1484807803062722e-05,607499
0.0,1723,2484000,2484,1000.0,1440,0.05,0.0001,2.6303166578145465e-06,608499
0.0,1727,2488000,2488,1000.0,1440,0.05,0.0001,3.734684696610202e-06,609499
0.01,1730,2492000,2492,1000.0,1439,0.05,0.0001,1.153120228991611e-05,610499
0.01,1734,2496000,2496,1000.0,1439,0.05,0.0001,8.593906386522576e-06,611499
0.01,1737,2500000,2500,1000.0,1439,0.05,0.0001,4.552784503175644e-06,612499
0.01,1740,2504000,2504,1000.0,1438,0.05,0.0001,2.183126525778789e-06,613499
0.01,1743,2508000,2508,1000.0,1438,0.05,0.0001,1.0655553523974959e-06,614499
0.01,1747,2512000,2512,1000.0,1437,0.05,0.0001,1.2434012205631007e-05,615499
0.01,1750,2516000,2516,1000.0,1437,0.05,0.0001,3.1837976166571025e-06,616499
0.01,1753,2520000,2520,1000.0,1436,0.05,0.0001,3.6602843465516344e-05,617499
0.01,1757,2524000,2524,1000.0,1436,0.05,0.0001,6.871955974929733e-06,618499
0.01,1760,2528000,2528,1000.0,1435,0.05,0.0001,1.4633272940045572e-06,619499
0.01,1764,2532000,2532,1000.0,1435,0.05,0.0001,2.7175430659553967e-05,620499
0.01,1767,2536000,2536,1000.0,1434,0.05,0.0001,2.486080484231934e-05,621499
0.01,1770,2540000,2540,1000.0,1434,0.05,0.0001,8.703413186594844e-06,622499
0.01,1774,2544000,2544,1000.0,1433,0.05,0.0001,3.59515297532198e-06,623499
0.01,1777,2548000,2548,1000.0,1433,0.05,0.0001,7.823964551789686e-07,624499
0.01,1780,2552000,2552,1000.0,1432,0.05,0.0001,0.0017602656735107303,625499
0.01,1784,2556000,2556,1000.0,1432,0.05,0.0001,1.935001819219906e-05,626499
0.01,1787,2560000,2560,1000.0,1432,0.05,0.0001,1.4208756510925014e-05,627499
0.01,1790,2564000,2564,1000.0,1431,0.05,0.0001,3.3660912777122576e-06,628499
0.01,1793,2568000,2568,1000.0,1431,0.05,0.0001,0.0017711566761136055,629499
0.01,1797,2572000,2572,1000.0,1431,0.05,0.0001,9.30005444388371e-06,630499
0.01,1800,2576000,2576,1000.0,1430,0.05,0.0001,3.592574648791924e-05,631499
0.01,1803,2580000,2580,1000.0,1430,0.05,0.0001,1.9821109162876382e-06,632499
0.01,1806,2584000,2584,1000.0,1430,0.05,0.0001,9.851692993834149e-06,633499
0.01,1810,2588000,2588,1000.0,1429,0.05,0.0001,2.251140176667832e-05,634499
0.0,1813,2592000,2592,1000.0,1429,0.05,0.0001,2.654876880114898e-06,635499
0.0,1816,2596000,2596,1000.0,1429,0.05,0.0001,0.0034456891007721424,636499
0.0,1819,2600000,2600,1000.0,1428,0.05,0.0001,1.1981487659795675e-06,637499
0.0,1823,2604000,2604,1000.0,1428,0.05,0.0001,1.5302184692700393e-06,638499
0.0,1826,2608000,2608,1000.0,1427,0.05,0.0001,3.486037894617766e-05,639499
0.0,1830,2612000,2612,1000.0,1427,0.05,0.0001,1.4325759138955618e-06,640499
0.0,1833,2616000,2616,1000.0,1426,0.05,0.0001,3.875425591104431e-06,641499
0.0,1837,2620000,2620,1000.0,1426,0.05,0.0001,3.0547907954314724e-05,642499
0.0,1840,2624000,2624,1000.0,1425,0.05,0.0001,6.4880969148362055e-06,643499
0.0,1843,2628000,2628,1000.0,1425,0.05,0.0001,3.7883524782955647e-05,644499
0.0,1847,2632000,2632,1000.0,1424,0.05,0.0001,2.3124775907490402e-05,645499
0.0,1850,2636000,2636,1000.0,1424,0.05,0.0001,5.960294402029831e-06,646499
0.0,1853,2640000,2640,1000.0,1424,0.05,0.0001,8.29985765449237e-06,647499
0.0,1857,2644000,2644,1000.0,1423,0.05,0.0001,1.1450450074335095e-05,648499
0.0,1860,2648000,2648,1000.0,1423,0.05,0.0001,1.2546279322123155e-06,649499
0.0,1863,2652000,2652,1000.0,1422,0.05,0.0001,0.0005776386242359877,650499
0.0,1867,2656000,2656,1000.0,1422,0.05,0.0001,2.0621021121769445e-06,651499
0.0,1870,2660000,2660,1000.0,1422,0.05,0.0001,1.0984991831719526e-06,652499
0.0,1873,2664000,2664,1000.0,1421,0.05,0.0001,9.160734748547839e-07,653499
0.0,1876,2668000,2668,1000.0,1421,0.05,0.0001,0.0034509680699557066,654499
0.0,1879,2672000,2672,1000.0,1421,0.05,0.0001,1.0758935786725488e-06,655499
0.0,1883,2676000,2676,1000.0,1421,0.05,0.0001,1.5082560821610969e-05,656499
0.0,1886,2680000,2680,1000.0,1420,0.05,0.0001,1.195335789816454e-05,657499
0.0,1889,2684000,2684,1000.0,1420,0.05,0.0001,1.3561877494794317e-05,658499
0.0,1892,2688000,2688,1000.0,1420,0.05,0.0001,1.5669846106902696e-05,659499
0.0,1896,2692000,2692,1000.0,1419,0.05,0.0001,6.867855063319439e-06,660499
0.0,1899,2696000,2696,1000.0,1419,0.05,0.0001,7.942617230582982e-07,661499
0.0,1902,2700000,2700,1000.0,1419,0.05,0.0001,2.1091611415613443e-05,662499
0.0,1905,2704000,2704,1000.0,1418,0.05,0.0001,1.236064599652309e-05,663499
0.0,1909,2708000,2708,1000.0,1418,0.05,0.0001,1.2799373507732525e-05,664499
0.0,1912,2712000,2712,1000.0,1418,0.05,0.0001,6.541048060171306e-05,665499
0.0,1915,2716000,2716,1000.0,1417,0.05,0.0001,1.6688616597093642e-05,666499
0.0,1918,2720000,2720,1000.0,1417,0.05,0.0001,0.0017309339018538594,667499
0.0,1922,2724000,2724,1000.0,1417,0.05,0.0001,4.075051947438624e-06,668499
0.0,1925,2728000,2728,1000.0,1416,0.05,0.0001,2.0608590602932964e-06,669499
0.0,1928,2732000,2732,1000.0,1416,0.05,0.0001,8.265436690635397e-07,670499
0.0,1931,2736000,2736,1000.0,1416,0.05,0.0001,7.048226507322397e-06,671499
0.0,1935,2740000,2740,1000.0,1416,0.05,0.0001,1.0633817510097288e-05,672499
0.0,1938,2744000,2744,1000.0,1415,0.05,0.0001,2.365941782045411e-06,673499
0.0,1941,2748000,2748,1000.0,1415,0.05,0.0001,0.000911042676307261,674499
0.0,1944,2752000,2752,1000.0,1415,0.05,0.0001,6.141838184703374e-07,675499
0.0,1947,2756000,2756,1000.0,1414,0.05,0.0001,2.7193045752937905e-05,676499
0.0,1951,2760000,2760,1000.0,1414,0.05,0.0001,6.63286991766654e-05,677499
0.0,1954,2764000,2764,1000.0,1414,0.05,0.0001,1.9618481019278988e-05,678499
0.0,1957,2768000,2768,1000.0,1414,0.05,0.0001,1.9538038031896576e-06,679499
0.0,1960,2772000,2772,1000.0,1413,0.05,0.0001,0.004055008292198181,680499
0.0,1963,2776000,2776,1000.0,1413,0.05,0.0001,0.0017528448952361941,681499
0.01,1967,2780000,2780,1000.0,1413,0.05,0.0001,1.2339702152530663e-05,682499
0.01,1970,2784000,2784,1000.0,1412,0.05,0.0001,2.0700977074739058e-06,683499
0.01,1973,2788000,2788,1000.0,1412,0.05,0.0001,1.7737458620104007e-05,684499
0.01,1976,2792000,2792,1000.0,1412,0.05,0.0001,3.928087608073838e-06,685499
0.01,1980,2796000,2796,1000.0,1412,0.05,0.0001,7.713623745075893e-06,686499
0.01,1983,2800000,2800,1000.0,1411,0.05,0.0001,6.428603683161782e-06,687499
0.01,1986,2804000,2804,1000.0,1411,0.05,0.0001,1.300751137023326e-05,688499
0.01,1989,2808000,2808,1000.0,1411,0.05,0.0001,1.8679553249967285e-05,689499
0.01,1992,2812000,2812,1000.0,1411,0.05,0.0001,0.001728359260596335,690499
0.01,1996,2816000,2816,1000.0,1410,0.05,0.0001,1.7515711078885943e-05,691499
0.01,1999,2820000,2820,1000.0,1410,0.05,0.0001,0.0017658865544945002,692499
0.02,2002,2824000,2824,1000.0,1410,0.05,0.0001,2.1406209270935506e-05,693499
0.02,2005,2828000,2828,1000.0,1409,0.05,0.0001,1.7818954802351072e-05,694499
0.02,2009,2832000,2832,1000.0,1409,0.05,0.0001,3.185891546308994e-05,695499
0.02,2012,2836000,2836,1000.0,1409,0.05,0.0001,0.0017717734444886446,696499
0.02,2015,2840000,2840,1000.0,1409,0.05,0.0001,3.404660674277693e-06,697499
0.04,2018,2844000,2844,1000.0,1408,0.05,0.0001,1.6866601072251797e-05,698499
0.04,2021,2848000,2848,1000.0,1408,0.05,0.0001,1.2377980965538882e-05,699499
0.04,2025,2852000,2852,1000.0,1408,0.05,0.0001,1.1401316442061216e-05,700499
0.04,2028,2856000,2856,1000.0,1408,0.05,0.0001,0.0017437500646337867,701499
0.04,2031,2860000,2860,1000.0,1407,0.05,0.0001,0.003503552172333002,702499
0.04,2034,2864000,2864,1000.0,1407,0.05,0.0001,0.0033372261095792055,703499
0.04,2038,2868000,2868,1000.0,1407,0.05,0.0001,1.9089146007900126e-05,704499
0.04,2041,2872000,2872,1000.0,1406,0.05,0.0001,7.586601782350044e-07,705499
0.04,2044,2876000,2876,1000.0,1406,0.05,0.0001,1.2095325473637786e-05,706499
0.03,2047,2880000,2880,1000.0,1406,0.05,0.0001,1.1111198546132073e-05,707499
0.03,2050,2884000,2884,1000.0,1406,0.05,0.0001,1.8488194655219559e-06,708499
0.04,2054,2888000,2888,1000.0,1405,0.05,0.0001,2.889059396693483e-05,709499
0.04,2057,2892000,2892,1000.0,1405,0.05,0.0001,2.3154095742938807e-06,710499
0.04,2060,2896000,2896,1000.0,1405,0.05,0.0001,1.8923175957752392e-05,711499
0.04,2063,2900000,2900,1000.0,1405,0.05,0.0001,3.154075329803163e-06,712499
0.04,2067,2904000,2904,1000.0,1404,0.05,0.0001,1.9279752450529486e-05,713499
0.04,2070,2908000,2908,1000.0,1404,0.05,0.0001,1.8742390238912776e-05,714499
0.04,2073,2912000,2912,1000.0,1404,0.05,0.0001,1.2459579011192545e-05,715499
0.04,2076,2916000,2916,1000.0,1404,0.05,0.0001,1.5580793842673302e-05,716499
0.04,2079,2920000,2920,1000.0,1403,0.05,0.0001,9.354750545753632e-06,717499
0.03,2083,2924000,2924,1000.0,1403,0.05,0.0001,6.075154487916734e-06,718499
0.03,2086,2928000,2928,1000.0,1403,0.05,0.0001,1.158331178885419e-05,719499
0.03,2089,2932000,2932,1000.0,1403,0.05,0.0001,1.811742185964249e-05,720499
0.03,2092,2936000,2936,1000.0,1402,0.05,0.0001,1.300018084293697e-05,721499
0.03,2096,2940000,2940,1000.0,1402,0.05,0.0001,1.917278132168576e-05,722499
0.01,2099,2944000,2944,1000.0,1402,0.05,0.0001,2.314599623787217e-05,723499
0.01,2102,2948000,2948,1000.0,1402,0.05,0.0001,2.3081229301169515e-06,724499
0.01,2105,2952000,2952,1000.0,1401,0.05,0.0001,7.326602826651651e-06,725499
0.01,2108,2956000,2956,1000.0,1401,0.05,0.0001,1.5229376003844664e-05,726499
0.01,2112,2960000,2960,1000.0,1401,0.05,0.0001,1.6703047549526673e-06,727499
0.01,2115,2964000,2964,1000.0,1401,0.05,0.0001,6.037249022483593e-06,728499
0.01,2118,2968000,2968,1000.0,1400,0.05,0.0001,8.021231224120129e-06,729499
0.01,2121,2972000,2972,1000.0,1400,0.05,0.0001,1.1640366210485809e-05,730499
0.01,2125,2976000,2976,1000.0,1400,0.05,0.0001,0.0017539437394589186,731499
0.01,2128,2980000,2980,1000.0,1400,0.05,0.0001,2.283538196934387e-05,732499
0.01,2131,2984000,2984,1000.0,1399,0.05,0.0001,1.8101858586305752e-05,733499
0.0,2134,2988000,2988,1000.0,1399,0.05,0.0001,4.4348425944917835e-06,734499
0.0,2138,2992000,2992,1000.0,1399,0.05,0.0001,2.5071740310522728e-05,735499
0.0,2141,2996000,2996,1000.0,1399,0.05,0.0001,6.414954896172276e-06,736499
0.0,2144,3000000,3000,1000.0,1398,0.05,0.0001,6.5308900047966745e-06,737499
0.0,2147,3004000,3004,1000.0,1398,0.05,0.0001,1.704307919681014e-06,738499
0.0,2151,3008000,3008,1000.0,1398,0.05,0.0001,9.287186912843026e-06,739499
0.0,2154,3012000,3012,1000.0,1398,0.05,0.0001,5.21151287102839e-06,740499
0.01,2157,3016000,3016,1000.0,1397,0.05,0.0001,6.743723588442663e-06,741499
0.01,2160,3020000,3020,1000.0,1397,0.05,0.0001,3.986412139056483e-06,742499
0.01,2164,3024000,3024,1000.0,1397,0.05,0.0001,2.1017251128796488e-05,743499
0.01,2167,3028000,3028,1000.0,1397,0.05,0.0001,3.184982779202983e-05,744499
0.01,2170,3032000,3032,1000.0,1396,0.05,0.0001,1.0494127309357282e-06,745499
0.01,2173,3036000,3036,1000.0,1396,0.05,0.0001,1.2136734767409507e-05,746499
0.01,2176,3040000,3040,1000.0,1396,0.05,0.0001,8.752465873840265e-06,747499
0.01,2180,3044000,3044,1000.0,1396,0.05,0.0001,1.643036557652522e-05,748499
0.01,2183,3048000,3048,1000.0,1395,0.05,0.0001,9.70338805927895e-06,749499
0.01,2186,3052000,3052,1000.0,1395,0.05,0.0001,3.63026192644611e-05,750499
0.01,2189,3056000,3056,1000.0,1395,0.05,0.0001,1.9277460523881018e-05,751499
0.01,2193,3060000,3060,1000.0,1395,0.05,0.0001,4.3692598410416394e-06,752499
0.01,2196,3064000,3064,1000.0,1395,0.05,0.0001,1.4337984794110525e-05,753499
0.01,2199,3068000,3068,1000.0,1394,0.05,0.0001,1.1089033250755165e-05,754499
0.01,2202,3072000,3072,1000.0,1394,0.05,0.0001,2.3264325136551633e-05,755499
0.01,2206,3076000,3076,1000.0,1394,0.05,0.0001,1.4293748336058343e-06,756499
0.01,2209,3080000,3080,1000.0,1394,0.05,0.0001,0.0022499393671751022,757499
0.01,2212,3084000,3084,1000.0,1393,0.05,0.0001,5.137012976774713e-06,758499
0.01,2215,3088000,3088,1000.0,1393,0.05,0.0001,8.556770808354486e-06,759499
0.01,2218,3092000,3092,1000.0,1393,0.05,0.0001,1.4021972674527206e-05,760499
0.01,2222,3096000,3096,1000.0,1393,0.05,0.0001,0.0017372237052768469,761499
0.01,2225,3100000,3100,1000.0,1392,0.05,0.0001,1.0298613233317155e-06,762499
0.01,2228,3104000,3104,1000.0,1392,0.05,0.0001,8.929843716032337e-06,763499
0.01,2231,3108000,3108,1000.0,1392,0.05,0.0001,5.833730938320514e-06,764499
0.01,2235,3112000,3112,1000.0,1392,0.05,0.0001,1.1262610314588528e-05,765499
0.0,2238,3116000,3116,1000.0,1392,0.05,0.0001,3.0115668323560385e-06,766499
0.0,2241,3120000,3120,1000.0,1391,0.05,0.0001,5.254184543446172e-06,767499
0.0,2244,3124000,3124,1000.0,1391,0.05,0.0001,4.1255680116591975e-06,768499
0.0,2248,3128000,3128,1000.0,1391,0.05,0.0001,0.001772307208739221,769499
0.0,2251,3132000,3132,1000.0,1391,0.05,0.0001,1.2439777492545545e-05,770499
0.0,2254,3136000,3136,1000.0,1390,0.05,0.0001,0.0032416735775768757,771499
0.0,2257,3140000,3140,1000.0,1390,0.05,0.0001,0.001780782244168222,772499
0.0,2261,3144000,3144,1000.0,1390,0.05,0.0001,1.3156798559066374e-05,773499
0.0,2264,3148000,3148,1000.0,1390,0.05,0.0001,3.045125367862056e-06,774499
0.0,2267,3152000,3152,1000.0,1390,0.05,0.0001,1.4383551388164051e-05,775499
0.0,2270,3156000,3156,1000.0,1389,0.05,0.0001,1.0245939847663976e-06,776499
0.0,2273,3160000,3160,1000.0,1389,0.05,0.0001,4.3276281758153345e-06,777499
0.0,2277,3164000,3164,1000.0,1389,0.05,0.0001,8.860732123139314e-06,778499
0.0,2280,3168000,3168,1000.0,1389,0.05,0.0001,2.2993642687652027e-06,779499
0.0,2283,3172000,3172,1000.0,1389,0.05,0.0001,0.0017571037169545889,780499
0.0,2286,3176000,3176,1000.0,1388,0.05,0.0001,1.2382281056488864e-05,781499
0.0,2289,3180000,3180,1000.0,1388,0.05,0.0001,1.130902637669351e-05,782499
0.0,2292,3184000,3184,1000.0,1388,0.05,0.0001,2.5794747671170626e-06,783499
0.0,2296,3188000,3188,1000.0,1388,0.05,0.0001,3.246604819651111e-06,784499
0.0,2299,3192000,3192,1000.0,1388,0.05,0.0001,2.606480848044157e-05,785499
0.0,2302,3196000,3196,1000.0,1387,0.05,0.0001,5.454761776491068e-06,786499
0.0,2305,3200000,3200,1000.0,1387,0.05,0.0001,1.0660919542715419e-05,787499
0.0,2309,3204000,3204,1000.0,1387,0.05,0.0001,1.0329727047064807e-06,788499
0.0,2312,3208000,3208,1000.0,1387,0.05,0.0001,1.776174030965194e-05,789499
0.0,2315,3212000,3212,1000.0,1387,0.05,0.0001,1.1097291462647263e-05,790499
0.0,2318,3216000,3216,1000.0,1386,0.05,0.0001,2.025056346610654e-06,791499
0.0,2322,3220000,3220,1000.0,1386,0.05,0.0001,1.8306967831449583e-05,792499
0.0,2325,3224000,3224,1000.0,1386,0.05,0.0001,1.6717172002245206e-06,793499
0.0,2328,3228000,3228,1000.0,1386,0.05,0.0001,4.975267984264065e-06,794499
0.0,2331,3232000,3232,1000.0,1386,0.05,0.0001,7.473172445315868e-07,795499
0.0,2335,3236000,3236,1000.0,1385,0.05,0.0001,1.9809445802820846e-05,796499
0.0,2338,3240000,3240,1000.0,1385,0.05,0.0001,2.3109227186068892e-05,797499
0.0,2341,3244000,3244,1000.0,1385,0.05,0.0001,1.009357561088109e-06,798499
0.0,2344,3248000,3248,1000.0,1385,0.05,0.0001,1.0309528988727834e-05,799499
0.0,2347,3252000,3252,1000.0,1385,0.05,0.0001,1.2900434285256779e-06,800499
0.0,2351,3256000,3256,1000.0,1384,0.05,0.0001,1.055779375747079e-05,801499
0.0,2354,3260000,3260,1000.0,1384,0.05,0.0001,6.254238087421982e-06,802499
0.0,2357,3264000,3264,1000.0,1384,0.05,0.0001,2.233289251307724e-06,803499
0.0,2360,3268000,3268,1000.0,1384,0.05,0.0001,0.0026013359893113375,804499
0.0,2364,3272000,3272,1000.0,1383,0.05,0.0001,1.1840558727271855e-05,805499
0.0,2367,3276000,3276,1000.0,1383,0.05,0.0001,0.0032036916818469763,806499
0.0,2370,3280000,3280,1000.0,1383,0.05,0.0001,1.253904883924406e-06,807499
0.0,2373,3284000,3284,1000.0,1383,0.05,0.0001,9.637618859414943e-06,808499
0.0,2377,3288000,3288,1000.0,1383,0.05,0.0001,0.004458016250282526,809499
0.0,2380,3292000,3292,1000.0,1383,0.05,0.0001,8.460441677016206e-06,810499
0.0,2383,3296000,3296,1000.0,1382,0.05,0.0001,3.4040407626889646e-05,811499
0.0,2386,3300000,3300,1000.0,1382,0.05,0.0001,4.852344773098594e-06,812499
0.0,2389,3304000,3304,1000.0,1382,0.05,0.0001,9.406619938090444e-06,813499
0.0,2393,3308000,3308,1000.0,1382,0.05,0.0001,3.7873473957006354e-06,814499
0.0,2396,3312000,3312,1000.0,1382,0.05,0.0001,9.254772521671839e-06,815499
0.0,2399,3316000,3316,1000.0,1381,0.05,0.0001,1.5354391507571563e-05,816499
0.0,2402,3320000,3320,1000.0,1381,0.05,0.0001,1.989013071579393e-06,817499
0.0,2405,3324000,3324,1000.0,1381,0.05,0.0001,0.0017480122623965144,818499
0.0,2409,3328000,3328,1000.0,1381,0.05,0.0001,1.345907890026865e-06,819499
0.0,2412,3332000,3332,1000.0,1381,0.05,0.0001,2.958260665764101e-06,820499
0.0,2415,3336000,3336,1000.0,1381,0.05,0.0001,2.2398126020561904e-05,821499
0.0,2418,3340000,3340,1000.0,1380,0.05,0.0001,2.0482180843828246e-05,822499
0.0,2421,3344000,3344,1000.0,1380,0.05,0.0001,1.8563401681603864e-05,823499
0.0,2425,3348000,3348,1000.0,1380,0.05,0.0001,0.0021875565871596336,824499
0.0,2428,3352000,3352,1000.0,1380,0.05,0.0001,0.00174102617893368,825499
0.0,2431,3356000,3356,1000.0,1380,0.05,0.0001,1.3397909242485184e-05,826499
0.0,2434,3360000,3360,1000.0,1380,0.05,0.0001,1.035058176057646e-06,827499
0.0,2437,3364000,3364,1000.0,1379,0.05,0.0001,6.893136742291972e-06,828499
0.0,2441,3368000,3368,1000.0,1379,0.05,0.0001,2.570857304817764e-06,829499
0.0,2444,3372000,3372,1000.0,1379,0.05,0.0001,1.6133551980601624e-05,830499
0.0,2447,3376000,3376,1000.0,1379,0.05,0.0001,2.108775333908852e-06,831499
0.0,2450,3380000,3380,1000.0,1379,0.05,0.0001,1.7302641936112195e-05,832499
0.0,2454,3384000,3384,1000.0,1378,0.05,0.0001,5.8075456763617694e-06,833499
0.0,2457,3388000,3388,1000.0,1378,0.05,0.0001,2.071711151074851e-06,834499
0.0,2460,3392000,3392,1000.0,1378,0.05,0.0001,0.0026684326585382223,835499
0.0,2463,3396000,3396,1000.0,1378,0.05,0.0001,4.838280460717215e-07,836499
0.0,2467,3400000,3400,1000.0,1378,0.05,0.0001,0.002669643610715866,837499
0.0,2470,3404000,3404,1000.0,1378,0.05,0.0001,1.1696132560246042e-06,838499
0.0,2473,3408000,3408,1000.0,1377,0.05,0.0001,6.206944362929789e-06,839499
0.0,2476,3412000,3412,1000.0,1377,0.05,0.0001,2.8559431939356728e-06,840499
0.0,2479,3416000,3416,1000.0,1377,0.05,0.0001,1.848862120823469e-05,841499
0.0,2483,3420000,3420,1000.0,1377,0.05,0.0001,2.0910894818371162e-05,842499
0.0,2486,3424000,3424,1000.0,1377,0.05,0.0001,4.848624485020991e-06,843499
0.0,2489,3428000,3428,1000.0,1376,0.05,0.0001,3.7878496641496895e-06,844499
0.0,2492,3432000,3432,1000.0,1376,0.05,0.0001,1.4388640465767821e-06,845499
0.0,2495,3436000,3436,1000.0,1376,0.05,0.0001,1.6041713024605997e-05,846499
0.0,2499,3440000,3440,1000.0,1376,0.05,0.0001,1.3800258784613106e-06,847499
0.0,2502,3444000,3444,1000.0,1376,0.05,0.0001,2.2360391085385345e-06,848499
0.0,2505,3448000,3448,1000.0,1376,0.05,0.0001,9.684075848781504e-06,849499
0.0,2508,3452000,3452,1000.0,1375,0.05,0.0001,1.5349635305028642e-06,850499
0.0,2512,3456000,3456,1000.0,1375,0.05,0.0001,1.4089076103118714e-05,851499
0.0,2515,3460000,3460,1000.0,1375,0.05,0.0001,2.270387085445691e-05,852499
0.0,2518,3464000,3464,1000.0,1375,0.05,0.0001,1.6180234524654225e-05,853499
0.0,2521,3468000,3468,1000.0,1375,0.05,0.0001,2.5317824565718183e-06,854499
0.0,2525,3472000,3472,1000.0,1375,0.05,0.0001,2.4416400265181437e-05,855499
0.0,2528,3476000,3476,1000.0,1374,0.05,0.0001,0.0017091609770432115,856499
0.0,2531,3480000,3480,1000.0,1374,0.05,0.0001,2.5264309897465864e-06,857499
0.0,2534,3484000,3484,1000.0,1374,0.05,0.0001,1.1951985470659565e-05,858499
0.0,2537,3488000,3488,1000.0,1374,0.05,0.0001,2.8277738692850107e-06,859499
0.0,2541,3492000,3492,1000.0,1374,0.05,0.0001,1.1537411410245113e-05,860499
0.0,2544,3496000,3496,1000.0,1374,0.05,0.0001,1.760142004059162e-05,861499
0.0,2547,3500000,3500,1000.0,1373,0.05,0.0001,1.4478322555078194e-05,862499
0.0,2550,3504000,3504,1000.0,1373,0.05,0.0001,3.2242526231129887e-06,863499
0.0,2554,3508000,3508,1000.0,1373,0.05,0.0001,3.248105713282712e-05,864499
0.0,2557,3512000,3512,1000.0,1373,0.05,0.0001,0.0026314505375921726,865499
0.0,2560,3516000,3516,1000.0,1373,0.05,0.0001,3.1250649044523016e-05,866499
0.0,2563,3520000,3520,1000.0,1373,0.05,0.0001,3.175651102083066e-07,867499
0.0,2566,3524000,3524,1000.0,1372,0.05,0.0001,9.413039947503421e-07,868499
0.0,2570,3528000,3528,1000.0,1372,0.05,0.0001,4.47039610662614e-06,869499
0.0,2573,3532000,3532,1000.0,1372,0.05,0.0001,5.998767846904229e-06,870499
0.0,2576,3536000,3536,1000.0,1372,0.05,0.0001,1.742015047057066e-05,871499
0.0,2579,3540000,3540,1000.0,1372,0.05,0.0001,5.022192453907337e-06,872499
0.0,2583,3544000,3544,1000.0,1372,0.05,0.0001,4.467367398319766e-05,873499
0.0,2586,3548000,3548,1000.0,1371,0.05,0.0001,0.0042280214838683605,874499
0.0,2589,3552000,3552,1000.0,1371,0.05,0.0001,1.214846815855708e-05,875499
0.0,2592,3556000,3556,1000.0,1371,0.05,0.0001,1.1346422070346307e-05,876499
0.0,2595,3560000,3560,1000.0,1371,0.05,0.0001,1.2795237125828862e-05,877499
0.0,2599,3564000,3564,1000.0,1371,0.05,0.0001,2.2543734303326346e-05,878499
0.0,2602,3568000,3568,1000.0,1371,0.05,0.0001,2.784408479783451e-06,879499
0.0,2605,3572000,3572,1000.0,1370,0.05,0.0001,1.4676521459477954e-05,880499
0.0,2608,3576000,3576,1000.0,1370,0.05,0.0001,2.5125393676717067e-06,881499
